Time,L1,L2,Amb,Obj,Temp,Humid,CO2,Elapsed
2023-09-04 16:54:08,281.67,281.67,26.03,26.87,28.69,44.17,1170.31,21461978.0
2023-09-04 16:54:11,281.67,281.67,26.03,26.89,28.69,44.11,1170.0,21464392.0
2023-09-04 16:54:13,281.67,281.67,26.03,26.97,28.69,44.11,1170.14,21466806.0
2023-09-04 16:54:16,280.83,280.83,26.03,26.93,28.69,44.04,1169.29,21469220.0
2023-09-04 16:54:18,280.83,280.83,26.03,26.91,28.67,44.09,1169.49,21471635.0
2023-09-04 16:54:21,280.83,280.83,26.01,26.87,28.7,44.08,1170.03,21474049.0
2023-09-04 16:54:23,281.67,280.83,26.03,26.87,28.67,44.07,1169.72,21476463.0
2023-09-04 16:54:25,281.67,280.83,26.03,26.91,28.69,44.11,1170.24,21478876.0
2023-09-04 16:54:28,281.67,280.83,25.99,26.89,28.7,44.07,1170.15,21481291.0
2023-09-04 16:54:30,280.83,280.83,25.99,26.87,28.67,44.06,1169.11,21483705.0
2023-09-04 16:54:33,280.83,280.83,26.01,26.91,28.7,44.02,1169.57,21486119.0
2023-09-04 16:54:35,280.83,280.83,26.01,26.87,28.67,44.04,1169.22,21488533.0
2023-09-04 16:54:37,281.67,281.67,26.01,26.93,28.67,44.04,1168.49,21490947.0
2023-09-04 16:54:40,281.67,281.67,26.03,26.93,28.69,44.06,1168.1,21493361.0
2023-09-04 16:54:42,280.83,280.83,26.01,26.89,28.64,44.06,1168.2,21495775.0
2023-09-04 16:54:45,281.67,280.83,25.99,26.91,28.67,44.05,1169.0,21498189.0
2023-09-04 16:54:47,280.83,280.83,25.99,27.03,28.67,44.02,1169.12,21500604.0
2023-09-04 16:54:49,280.83,280.83,25.99,26.91,28.67,44.0,1169.45,21503018.0
2023-09-04 16:54:52,280.83,280.83,26.01,26.93,28.67,43.98,1169.64,21505432.0
2023-09-04 16:54:54,280.0,280.0,25.99,26.95,28.66,44.07,1169.24,21507846.0
2023-09-04 16:54:57,280.83,280.83,25.97,26.99,28.67,44.07,1169.82,21510260.0
2023-09-04 16:54:59,280.0,280.83,26.01,26.83,28.69,44.01,1169.82,21512675.0
2023-09-04 16:55:02,280.0,280.0,25.99,26.99,28.69,44.02,1169.97,21515088.0
2023-09-04 16:55:04,280.0,280.0,26.01,26.95,28.69,44.01,1170.03,21517502.0
2023-09-04 16:55:06,280.0,280.0,25.99,26.85,28.69,44.08,1170.26,21519916.0
2023-09-04 16:55:09,280.0,280.0,25.99,26.85,28.69,44.02,1171.12,21522330.0
2023-09-04 16:55:11,280.0,280.0,26.01,26.91,28.66,44.06,1171.6,21524745.0
2023-09-04 16:55:14,280.0,280.0,25.99,26.91,28.67,44.07,1171.93,21527159.0
2023-09-04 16:55:16,280.0,280.0,26.01,27.01,28.67,44.14,1172.04,21529572.0
2023-09-04 16:55:18,277.5,277.5,26.01,27.01,28.66,44.03,1171.34,21531987.0
2023-09-04 16:55:21,279.17,279.17,26.03,26.95,28.64,44.04,1171.36,21534401.0
2023-09-04 16:55:23,279.17,279.17,25.97,26.87,28.64,44.06,1171.75,21536815.0
2023-09-04 16:55:26,279.17,279.17,25.97,26.87,28.66,44.05,1171.99,21539229.0
2023-09-04 16:55:28,279.17,279.17,25.99,26.89,28.64,44.07,1171.96,21541643.0
2023-09-04 16:55:31,279.17,279.17,25.97,26.93,28.64,44.08,1172.54,21544058.0
2023-09-04 16:55:33,279.17,279.17,26.01,26.85,28.66,44.02,1172.43,21546471.0
2023-09-04 16:55:35,277.5,277.5,25.97,26.95,28.66,44.02,1172.46,21548885.0
2023-09-04 16:55:38,275.83,275.83,25.99,26.93,28.66,44.07,1172.51,21551299.0
2023-09-04 16:55:40,274.17,274.17,26.01,26.97,28.69,44.06,1172.64,21553713.0
2023-09-04 16:55:43,270.0,270.0,25.97,26.87,28.67,44.06,1172.66,21556128.0
2023-09-04 16:55:45,270.0,270.0,26.01,26.93,28.67,44.1,1172.37,21558542.0
2023-09-04 16:55:47,270.0,270.0,25.97,26.93,28.67,44.14,1171.75,21560955.0
2023-09-04 16:55:50,270.0,270.0,25.99,26.87,28.7,44.13,1171.72,21563370.0
2023-09-04 16:55:52,270.0,270.0,26.03,26.87,28.66,44.11,1171.58,21565784.0
2023-09-04 16:55:55,270.0,270.0,25.99,26.95,28.69,44.15,1171.56,21568198.0
2023-09-04 16:55:57,270.0,269.17,25.99,26.93,28.67,44.14,1171.34,21570612.0
2023-09-04 16:55:59,269.17,269.17,25.97,26.93,28.67,44.09,1171.73,21573026.0
2023-09-04 16:56:02,269.17,269.17,25.99,26.93,28.67,44.15,1172.44,21575440.0
2023-09-04 16:56:04,269.17,269.17,25.99,26.91,28.69,44.13,1172.09,21577854.0
2023-09-04 16:56:07,269.17,269.17,25.99,26.89,28.64,44.13,1172.14,21580268.0
2023-09-04 16:56:09,269.17,268.33,25.99,26.97,28.66,44.12,1171.62,21582683.0
2023-09-04 16:56:12,268.33,268.33,25.97,26.95,28.67,44.16,1171.65,21585097.0
2023-09-04 16:56:14,268.33,268.33,25.97,26.97,28.69,44.14,1172.27,21587511.0
2023-09-04 16:56:16,268.33,268.33,25.97,27.05,28.66,44.14,1172.16,21589925.0
2023-09-04 16:56:19,268.33,268.33,25.99,26.97,28.64,44.11,1172.22,21592338.0
2023-09-04 16:56:21,268.33,268.33,26.01,26.97,28.66,44.2,1172.67,21594753.0
2023-09-04 16:56:24,268.33,267.5,25.97,26.95,28.69,44.18,1172.68,21597167.0
2023-09-04 16:56:26,267.5,267.5,25.99,26.95,28.7,44.2,1172.9,21599581.0
2023-09-04 16:56:28,268.33,267.5,25.99,26.93,28.67,44.23,1172.51,21601995.0
2023-09-04 16:56:31,267.5,267.5,25.97,26.99,28.67,44.21,1172.73,21604409.0
2023-09-04 16:56:33,267.5,267.5,25.97,26.99,28.69,44.23,1172.9,21606824.0
2023-09-04 16:56:36,267.5,267.5,25.99,26.99,28.7,44.17,1172.97,21609238.0
2023-09-04 16:56:38,267.5,267.5,26.01,26.99,28.67,44.16,1173.5,21611651.0
2023-09-04 16:56:40,266.67,266.67,25.97,26.93,28.69,44.13,1174.38,21614066.0
2023-09-04 16:56:43,267.5,267.5,25.99,26.91,28.7,44.09,1174.53,21616480.0
2023-09-04 16:56:45,267.5,267.5,25.99,26.93,28.7,44.07,1174.69,21618894.0
2023-09-04 16:56:48,266.67,267.5,25.99,26.95,28.7,44.04,1174.9,21621308.0
2023-09-04 16:56:50,267.5,266.67,25.97,26.91,28.73,43.99,1174.77,21623722.0
2023-09-04 16:56:53,267.5,267.5,26.01,27.01,28.7,44.0,1174.58,21626136.0
2023-09-04 16:56:55,267.5,267.5,25.99,26.99,28.73,43.99,1174.36,21628550.0
2023-09-04 16:56:57,266.67,266.67,26.01,26.99,28.71,43.94,1174.72,21630964.0
2023-09-04 16:57:00,267.5,267.5,26.01,26.91,28.71,43.99,1175.1,21633378.0
2023-09-04 16:57:02,266.67,267.5,26.03,26.99,28.71,44.05,1176.45,21635792.0
2023-09-04 16:57:05,267.5,267.5,25.99,26.93,28.7,44.07,1177.14,21638207.0
2023-09-04 16:57:07,267.5,267.5,25.97,26.87,28.71,44.09,1177.24,21640620.0
2023-09-04 16:57:09,267.5,267.5,25.99,26.91,28.7,44.1,1177.96,21643034.0
2023-09-04 16:57:12,266.67,267.5,26.01,26.99,28.71,44.09,1178.98,21645449.0
2023-09-04 16:57:14,266.67,266.67,26.01,26.93,28.71,44.09,1179.16,21647863.0
2023-09-04 16:57:17,267.5,267.5,26.01,27.01,28.73,44.12,1179.12,21650277.0
2023-09-04 16:57:19,263.33,263.33,26.03,26.95,28.7,44.04,1179.38,21652691.0
2023-09-04 16:57:21,264.17,265.0,26.03,27.05,28.71,44.0,1179.66,21655105.0
2023-09-04 16:57:24,265.0,264.17,26.03,27.01,28.73,43.99,1179.95,21657519.0
2023-09-04 16:57:26,265.0,265.0,25.99,26.93,28.73,43.93,1179.92,21659933.0
2023-09-04 16:57:29,264.17,265.0,25.99,26.95,28.74,43.98,1179.8,21662347.0
2023-09-04 16:57:31,265.0,265.0,26.03,27.05,28.71,43.94,1179.84,21664761.0
2023-09-04 16:57:34,265.0,265.0,26.07,27.05,28.71,43.96,1179.87,21667176.0
2023-09-04 16:57:36,265.0,265.0,26.03,26.93,28.71,44.0,1180.18,21669590.0
2023-09-04 16:57:38,265.0,265.0,26.03,26.95,28.7,43.95,1180.5,21672003.0
2023-09-04 16:57:41,265.0,265.0,26.03,27.01,28.69,43.98,1180.53,21674417.0
2023-09-04 16:57:43,265.0,265.0,26.01,27.05,28.71,43.92,1180.84,21676832.0
2023-09-04 16:57:46,269.17,270.0,26.05,27.05,28.71,43.91,1180.54,21679246.0
2023-09-04 16:57:48,266.67,266.67,26.03,26.99,28.7,43.98,1180.51,21681660.0
2023-09-04 16:57:50,265.0,266.67,26.03,26.97,28.71,43.97,1180.71,21684074.0
2023-09-04 16:57:53,266.67,266.67,26.03,26.91,28.71,44.05,1180.7,21686488.0
2023-09-04 16:57:55,266.67,266.67,25.99,26.97,28.71,44.04,1181.79,21688902.0
2023-09-04 16:57:58,266.67,266.67,26.03,26.91,28.73,44.02,1182.49,21691316.0
2023-09-04 16:58:00,266.67,266.67,26.03,26.91,28.73,43.95,1182.68,21693730.0
2023-09-04 16:58:03,265.0,265.0,26.03,26.89,28.73,43.9,1182.9,21696144.0
2023-09-04 16:58:05,270.83,272.5,26.03,26.91,28.74,43.88,1182.7,21698559.0
2023-09-04 16:58:07,272.5,272.5,26.03,26.87,28.76,43.84,1182.5,21700973.0
2023-09-04 16:58:10,272.5,272.5,26.05,26.93,28.76,43.84,1182.53,21703387.0
2023-09-04 16:58:12,272.5,272.5,26.03,26.91,28.77,43.87,1183.43,21705801.0
2023-09-04 16:58:15,272.5,272.5,26.07,26.97,28.73,43.82,1183.64,21708215.0
2023-09-04 16:58:17,272.5,272.5,26.07,26.97,28.76,43.8,1183.94,21710629.0
2023-09-04 16:58:19,272.5,272.5,26.05,26.99,28.77,43.77,1184.4,21713043.0
2023-09-04 16:58:22,272.5,272.5,26.03,26.97,28.77,43.76,1184.25,21715457.0
2023-09-04 16:58:24,268.33,268.33,26.07,26.99,28.76,43.71,1184.01,21717871.0
2023-09-04 16:58:27,267.5,267.5,26.03,26.87,28.77,43.67,1184.41,21720286.0
2023-09-04 16:58:29,268.33,268.33,26.05,26.95,28.74,43.7,1184.72,21722699.0
2023-09-04 16:58:31,269.17,270.0,26.05,27.01,28.74,43.77,1184.8,21725113.0
2023-09-04 16:58:34,269.17,269.17,26.07,26.95,28.76,43.77,1184.88,21727528.0
2023-09-04 16:58:36,268.33,269.17,26.03,26.99,28.79,43.82,1185.41,21729942.0
2023-09-04 16:58:39,263.33,263.33,26.07,26.97,28.77,43.79,1185.2,21732356.0
2023-09-04 16:58:41,263.33,262.5,26.07,26.95,28.77,43.8,1185.37,21734770.0
2023-09-04 16:58:44,262.5,263.33,26.05,26.97,28.76,43.93,1184.82,21737184.0
2023-09-04 16:58:46,263.33,263.33,26.07,26.87,28.76,43.86,1184.51,21739598.0
2023-09-04 16:58:48,261.67,261.67,26.03,26.91,28.74,43.85,1184.99,21742012.0
2023-09-04 16:58:51,262.5,262.5,26.09,26.93,28.76,43.88,1185.39,21744426.0
2023-09-04 16:58:53,261.67,261.67,26.07,26.97,28.76,43.75,1186.15,21746840.0
2023-09-04 16:58:56,260.83,260.83,26.09,26.91,28.76,43.72,1186.57,21749254.0
2023-09-04 16:58:58,260.83,260.83,26.07,26.93,28.76,43.7,1186.67,21751668.0
2023-09-04 16:59:00,270.83,270.83,26.07,26.95,28.77,43.71,1186.67,21754082.0
2023-09-04 16:59:03,270.83,270.83,26.07,26.97,28.77,43.69,1186.66,21756496.0
2023-09-04 16:59:05,270.83,270.83,26.07,26.99,28.77,43.65,1187.06,21758911.0
2023-09-04 16:59:08,270.83,270.83,26.07,26.97,28.77,43.63,1187.1,21761325.0
2023-09-04 16:59:10,270.83,270.83,26.05,26.95,28.79,43.69,1186.96,21763739.0
2023-09-04 16:59:12,270.83,270.83,26.11,26.91,28.76,43.72,1186.49,21766152.0
2023-09-04 16:59:15,270.83,270.83,26.09,26.99,28.77,43.71,1186.6,21768567.0
2023-09-04 16:59:17,270.83,270.83,26.07,26.93,28.79,43.74,1186.34,21770981.0
2023-09-04 16:59:20,270.0,270.0,26.07,26.91,28.79,43.7,1185.88,21773395.0
2023-09-04 16:59:22,270.0,270.0,26.09,26.95,28.76,43.71,1185.73,21775809.0
2023-09-04 16:59:25,270.0,270.0,26.07,26.91,28.76,43.75,1185.67,21778223.0
2023-09-04 16:59:27,270.0,270.0,26.07,26.93,28.77,43.74,1185.44,21780638.0
2023-09-04 16:59:29,270.0,270.0,26.07,26.95,28.77,43.65,1185.17,21783052.0
2023-09-04 16:59:32,270.0,270.0,26.09,26.93,28.77,43.66,1185.08,21785465.0
2023-09-04 16:59:34,270.0,270.0,26.09,26.97,28.76,43.66,1184.99,21787879.0
2023-09-04 16:59:37,270.0,269.17,26.07,26.93,28.79,43.67,1185.38,21790294.0
2023-09-04 16:59:39,267.5,267.5,26.13,26.93,28.77,43.67,1185.53,21792708.0
2023-09-04 16:59:41,267.5,267.5,26.07,26.95,28.79,43.64,1185.26,21795122.0
2023-09-04 16:59:44,267.5,266.67,26.11,26.99,28.8,43.65,1185.58,21797536.0
2023-09-04 16:59:46,267.5,266.67,26.15,26.99,28.76,43.67,1184.1,21799950.0
2023-09-04 16:59:49,266.67,266.67,26.07,26.97,28.74,43.72,1184.65,21802364.0
2023-09-04 16:59:51,266.67,266.67,26.09,26.89,28.79,43.75,1185.29,21804778.0
2023-09-04 16:59:53,266.67,266.67,26.11,26.85,28.79,43.73,1185.12,21807192.0
2023-09-04 16:59:56,266.67,266.67,26.11,26.93,28.77,43.7,1185.9,21809607.0
2023-09-04 16:59:58,266.67,266.67,26.11,26.93,28.77,43.7,1185.63,21812021.0
2023-09-04 17:00:01,266.67,266.67,26.11,26.97,28.76,43.7,1184.43,21814435.0
2023-09-04 17:00:03,266.67,266.67,26.09,26.97,28.77,43.65,1184.37,21816849.0
2023-09-04 17:00:06,266.67,266.67,26.11,26.97,28.77,43.65,1185.42,21819263.0
2023-09-04 17:00:08,266.67,266.67,26.11,26.93,28.76,43.74,1184.96,21821677.0
2023-09-04 17:00:10,266.67,266.67,26.13,26.95,28.77,43.71,1184.71,21824091.0
2023-09-04 17:00:13,267.5,267.5,26.11,26.91,28.77,43.8,1184.46,21826505.0
2023-09-04 17:00:15,267.5,267.5,26.11,26.97,28.79,43.78,1184.76,21828919.0
2023-09-04 17:00:18,267.5,267.5,26.13,26.99,28.79,43.71,1185.39,21831333.0
2023-09-04 17:00:20,267.5,267.5,26.13,26.93,28.76,43.71,1184.98,21833748.0
2023-09-04 17:00:22,267.5,267.5,26.13,26.91,28.77,43.67,1184.77,21836162.0
2023-09-04 17:00:25,267.5,267.5,26.11,26.93,28.79,43.65,1184.62,21838575.0
2023-09-04 17:00:27,267.5,267.5,26.15,26.85,28.79,43.61,1185.21,21840990.0
2023-09-04 17:00:30,267.5,267.5,26.09,26.93,28.77,43.56,1185.93,21843404.0
2023-09-04 17:00:32,267.5,267.5,26.13,26.95,28.79,43.61,1186.86,21845818.0
2023-09-04 17:00:35,267.5,268.33,26.15,26.89,28.79,43.62,1187.2,21848232.0
2023-09-04 17:00:37,268.33,268.33,26.13,26.89,28.77,43.63,1187.3,21850646.0
2023-09-04 17:00:39,268.33,268.33,26.15,26.93,28.77,43.67,1187.63,21853060.0
2023-09-04 17:00:42,268.33,268.33,26.15,26.91,28.76,43.69,1187.35,21855474.0
2023-09-04 17:00:44,271.67,270.83,26.11,27.01,28.8,43.68,1187.07,21857888.0
2023-09-04 17:00:47,273.33,273.33,26.15,26.89,28.79,43.64,1187.58,21860303.0
2023-09-04 17:00:49,270.0,270.0,26.15,26.95,28.77,43.65,1187.05,21862717.0
2023-09-04 17:00:51,269.17,270.0,26.15,26.93,28.79,43.71,1185.56,21865131.0
2023-09-04 17:00:54,270.0,270.0,26.17,26.97,28.79,43.82,1186.19,21867545.0
2023-09-04 17:00:56,270.0,270.0,26.17,26.95,28.77,43.8,1186.7,21869958.0
2023-09-04 17:00:59,270.0,270.0,26.13,26.91,28.76,43.83,1185.54,21872373.0
2023-09-04 17:01:01,270.0,270.0,26.17,26.99,28.73,43.8,1185.2,21874787.0
2023-09-04 17:01:03,270.0,270.0,26.17,26.89,28.76,43.8,1185.07,21877201.0
2023-09-04 17:01:06,270.0,270.0,26.15,26.93,28.76,43.75,1185.84,21879615.0
2023-09-04 17:01:08,270.0,270.0,26.15,26.95,28.76,43.85,1184.78,21882029.0
2023-09-04 17:01:11,270.0,270.0,26.17,26.97,28.76,43.84,1185.13,21884443.0
2023-09-04 17:01:13,270.0,270.0,26.15,26.85,28.76,43.85,1184.92,21886857.0
2023-09-04 17:01:16,270.0,270.0,26.17,26.95,28.76,43.79,1184.85,21889271.0
2023-09-04 17:01:18,270.0,270.0,26.17,26.95,28.76,43.76,1184.28,21891685.0
2023-09-04 17:01:20,270.0,270.0,26.17,26.99,28.77,43.71,1184.47,21894100.0
2023-09-04 17:01:23,270.0,270.0,26.15,26.99,28.79,43.69,1184.79,21896514.0
2023-09-04 17:01:25,270.0,270.0,26.17,26.95,28.79,43.7,1184.7,21898928.0
2023-09-04 17:01:28,270.0,270.0,26.15,27.01,28.76,43.71,1185.13,21901342.0
2023-09-04 17:01:30,270.0,270.0,26.15,26.97,28.77,43.67,1184.89,21903757.0
2023-09-04 17:01:32,269.17,269.17,26.17,26.97,28.79,43.66,1185.19,21906170.0
2023-09-04 17:01:35,270.0,270.0,26.15,26.99,28.76,43.62,1184.77,21908584.0
2023-09-04 17:01:37,270.0,270.0,26.15,26.91,28.77,43.65,1184.45,21910998.0
2023-09-04 17:01:40,269.17,269.17,26.17,26.95,28.77,43.71,1184.84,21913412.0
2023-09-04 17:01:42,270.0,269.17,26.15,26.99,28.79,43.71,1184.82,21915827.0
2023-09-04 17:01:44,269.17,269.17,26.15,26.95,28.8,43.77,1184.58,21918241.0
2023-09-04 17:01:47,269.17,268.33,26.17,26.91,28.77,43.76,1184.25,21920655.0
2023-09-04 17:01:49,271.67,271.67,26.15,26.87,28.8,43.78,1184.25,21923069.0
2023-09-04 17:01:52,272.5,272.5,26.19,27.05,28.76,43.79,1183.82,21925483.0
2023-09-04 17:01:54,272.5,272.5,26.13,27.01,28.79,43.88,1184.19,21927897.0
2023-09-04 17:01:57,273.33,273.33,26.17,27.05,28.76,43.86,1184.33,21930311.0
2023-09-04 17:01:59,272.5,272.5,26.15,26.97,28.77,43.92,1185.26,21932725.0
2023-09-04 17:02:01,272.5,273.33,26.15,26.99,28.77,43.93,1184.87,21935140.0
2023-09-04 17:02:04,272.5,272.5,26.15,26.99,28.77,43.94,1185.22,21937554.0
2023-09-04 17:02:06,272.5,271.67,26.15,26.95,28.77,43.92,1185.24,21939968.0
2023-09-04 17:02:09,262.5,262.5,26.15,26.97,28.76,43.93,1185.24,21942381.0
2023-09-04 17:02:11,262.5,262.5,26.13,26.91,28.79,43.84,1185.38,21944796.0
2023-09-04 17:02:13,262.5,262.5,26.17,26.93,28.77,43.88,1185.76,21947210.0
2023-09-04 17:02:16,262.5,262.5,26.17,26.97,28.77,43.82,1185.63,21949624.0
2023-09-04 17:02:18,263.33,262.5,26.15,26.95,28.76,43.83,1185.09,21952038.0
2023-09-04 17:02:21,262.5,263.33,26.15,26.97,28.8,43.73,1184.1,21954452.0
2023-09-04 17:02:23,264.17,264.17,26.15,26.91,28.79,43.7,1184.34,21956867.0
2023-09-04 17:02:25,263.33,263.33,26.15,26.83,28.77,43.76,1184.91,21959281.0
2023-09-04 17:02:28,263.33,263.33,26.15,26.97,28.8,43.73,1185.26,21961695.0
2023-09-04 17:02:30,264.17,264.17,26.15,26.99,28.77,43.74,1186.34,21964109.0
2023-09-04 17:02:33,264.17,264.17,26.17,26.97,28.8,43.71,1186.09,21966523.0
2023-09-04 17:02:35,264.17,264.17,26.19,27.05,28.79,43.73,1185.27,21968937.0
2023-09-04 17:02:38,265.0,265.0,26.19,27.01,28.8,43.75,1185.42,21971351.0
2023-09-04 17:02:40,265.0,265.0,26.15,26.93,28.8,43.83,1185.67,21973765.0
2023-09-04 17:02:42,264.17,264.17,26.15,26.99,28.79,43.86,1185.86,21976180.0
2023-09-04 17:02:45,264.17,264.17,26.17,26.97,28.77,43.82,1185.87,21978594.0
2023-09-04 17:02:47,264.17,264.17,26.17,26.93,28.8,43.86,1185.91,21981007.0
2023-09-04 17:02:50,264.17,264.17,26.17,27.03,28.79,43.83,1185.72,21983421.0
2023-09-04 17:02:52,264.17,264.17,26.15,26.97,28.76,43.8,1185.35,21985835.0
2023-09-04 17:02:54,263.33,263.33,26.15,27.11,28.79,43.78,1186.03,21988250.0
2023-09-04 17:02:57,264.17,264.17,26.19,26.95,28.77,43.77,1186.05,21990664.0
2023-09-04 17:02:59,264.17,264.17,26.19,26.99,28.77,43.76,1185.81,21993078.0
2023-09-04 17:03:02,264.17,264.17,26.15,26.97,28.79,43.82,1186.55,21995492.0
2023-09-04 17:03:04,264.17,264.17,26.17,26.97,28.79,43.83,1187.14,21997906.0
2023-09-04 17:03:07,264.17,264.17,26.17,26.93,28.76,43.9,1187.52,22000320.0
2023-09-04 17:03:09,264.17,264.17,26.19,26.93,28.76,43.84,1187.55,22002734.0
2023-09-04 17:03:11,264.17,264.17,26.19,26.89,28.77,43.79,1189.45,22005149.0
2023-09-04 17:03:14,265.0,265.0,26.19,26.95,28.77,43.77,1189.49,22007563.0
2023-09-04 17:03:16,265.0,265.0,26.19,26.95,28.79,43.78,1189.29,22009977.0
2023-09-04 17:03:19,264.17,264.17,26.17,26.89,28.79,43.73,1189.64,22012391.0
2023-09-04 17:03:21,265.0,265.0,26.17,26.97,28.77,43.65,1190.17,22014805.0
