Time,Status,CO2,Temperature,Humidity,Pressure,Photo,Battery,HWVersion,SWVersion,rssi
2023-06-08 14:43:59.042716,5,432,2785,2991,9633616,17600,4647,2,6,-90
2023-06-08 14:44:35.017228,7,431,2785,2977,9633903,17614,4649,2,6,-89
2023-06-08 14:44:50.225555,8,431,2784,2990,9633789,17594,4648,2,6,-86
2023-06-08 14:45:16.222665,9,431,2784,2995,9633317,17584,4647,2,6,-86
2023-06-08 14:45:27.060690,10,430,2783,2989,9633735,17582,4647,2,6,-91
2023-06-08 14:45:53.044646,11,430,2783,2977,9633708,17532,4648,2,6,-86
2023-06-08 14:45:58.080511,12,430,2782,2961,9633878,17596,4648,2,6,-92
2023-06-08 14:46:13.226598,13,429,2781,2946,9633640,17612,4650,2,6,-91
2023-06-08 14:46:29.059689,14,430,2780,2939,9633386,17678,4648,2,6,-93
2023-06-08 14:46:44.253166,15,429,2779,2941,9633699,17584,4648,2,6,-86
2023-06-08 14:47:16.025164,0,428,2778,2932,9633487,17674,4648,2,6,-85
2023-06-08 14:47:47.061703,2,429,2777,2953,9633306,17576,4648,2,6,-85
2023-06-08 14:47:52.091372,3,428,2777,2964,9633039,17604,4650,2,6,-93
2023-06-08 14:48:23.206947,4,429,2777,2977,9633297,17678,4647,2,6,-83
2023-06-08 14:48:28.243366,5,429,2777,2981,9633174,17610,4648,2,6,-83
2023-06-08 14:48:59.213410,7,429,2777,2984,9633057,17604,4648,2,6,-92
2023-06-08 14:49:30.212731,9,429,2776,2985,9632693,17666,4648,2,6,-94
2023-06-08 14:50:07.080510,11,428,2776,2972,9632648,17646,4649,2,6,-84
2023-06-08 14:50:28.086148,12,428,2777,2940,9632685,17634,4650,2,6,-83
2023-06-08 14:50:38.255024,13,427,2776,2933,9632658,17736,4648,2,6,-80
2023-06-08 14:50:59.150676,14,427,2776,2926,9632623,17640,4648,2,6,-88
2023-06-08 14:51:15.063937,15,427,2776,2941,9632553,17660,4650,2,6,-82
2023-06-08 14:51:30.239387,0,425,2776,2951,9632803,17670,4647,2,6,-92
2023-06-08 14:51:46.098171,1,426,2776,2951,9632780,17692,4648,2,6,-88
2023-06-08 14:52:02.043612,2,426,2776,2956,9632636,17690,4647,2,6,-83
2023-06-08 14:52:22.245950,3,425,2776,2961,9632509,17698,4646,2,6,-87
